Name,Location,Year,Kilometers_Driven,Price,Car_Age
Audi A4 New 2.0 TDI Multitronic,Delhi,2012,60000,10.35,13
Skoda Rapid 1.6 MPI Elegance,Hyderabad,2014,56000,7.0,11
Toyota Fortuner 3.0 Diesel,Delhi,2011,60000,10.85,14
Chevrolet Optra Magnum 2.0 LT BS3,Mumbai,2010,78563,2.35,15
Maruti Eeco 7 Seater Standard,Mumbai,2014,34669,2.9,11
Maruti Ciaz ZXi,Delhi,2017,17000,7.65,8
Maruti Ciaz VDi Plus SHVS,Delhi,2016,66000,6.4,9
Toyota Innova 2.5 LE 2014 Diesel 7 Seater,Pune,2014,102418,10.1,11
Maruti Swift Dzire VXI,Kolkata,2014,48800,4.25,11
Toyota Innova Crysta 2.8 GX AT,Kochi,2019,10601,19.65,6
Tata Indica V2 eLX,Pune,2017,8200,4.4,8
Hyundai i20 Magna,Jaipur,2012,100000,3.25,13
Ford Fiesta 1.4 Duratorq ZXI,Pune,2012,78000,2.8,13
Chevrolet Enjoy 1.3 TCDi LS 8,Kolkata,2015,50000,4.3,10
Ford Fiesta 1.4 Duratorq EXI,Chennai,2006,89327,1.55,19
Honda CR-V 2.4 MT,Chennai,2007,98000,4.7,18
Honda Jazz 1.2 VX i VTEC,Kochi,2017,24700,7.07,8
Mercedes-Benz GLS 350d Grand Edition,Delhi,2018,6000,79.0,7
Hyundai Grand i10 1.2 Kappa Sportz,Delhi,2018,9434,5.75,7
Maruti Ritz VXi,Mumbai,2012,29000,3.25,13
Volkswagen Ameo 1.5 TDI Highline AT,Coimbatore,2017,22440,8.89,8
Honda City i VTEC SV,Mumbai,2015,73070,5.9,10
Honda Jazz 1.2 S i VTEC,Kolkata,2016,21771,4.95,9
Maruti Swift Ldi BSIV,Delhi,2014,62000,3.75,11
Hyundai Creta 1.6 CRDi AT SX Plus,Kochi,2017,37024,10.97,8
Audi A7 2011-2015 3.0 TDI Quattro,Kochi,2014,60336,24.94,11
Hyundai EON D Lite Plus,Kolkata,2014,26008,1.97,11
Ford Figo Diesel EXI,Jaipur,2010,90000,1.4,15
Volkswagen Ameo 1.2 MPI Highline,Coimbatore,2018,35569,7.27,7
Renault Scala Diesel RxL,Kolkata,2013,40000,4.0,12
Honda Jazz 1.2 V i VTEC,Kolkata,2015,45000,4.75,10
Hyundai i20 1.2 Sportz,Delhi,2015,42000,5.1,10
Audi A4 3.0 TDI Quattro Premium,Coimbatore,2012,46913,16.11,13
Mahindra Ssangyong Rexton RX7,Delhi,2014,62000,10.55,11
Toyota Fortuner 2.8 2WD AT,Ahmedabad,2017,15000,30.0,8
Skoda Octavia Classic 1.9 TDI MT,Kolkata,2002,69000,1.6,23
Mercedes-Benz New C-Class 250 CDI Classic,Hyderabad,2012,41367,18.49,13
Maruti Ciaz 1.4 Zeta,Kochi,2018,15982,9.96,7
Maruti Swift ZDi,Hyderabad,2013,99595,4.75,12
Toyota Qualis FS B3,Bangalore,2002,63000,3.65,23
BMW 5 Series 2007-2010 525d Sedan,Delhi,2012,49000,15.5,13
Mitsubishi Pajero 2.8 SFX BSIII Dual Tone,Kochi,2013,48272,11.82,12
Toyota Corolla H2,Delhi,2008,63000,2.05,17
Maruti Omni E MPI STD BS IV,Mumbai,2013,11734,2.25,12
Audi A6 2011-2015 2.0 TDI,Kochi,2014,62012,20.12,11
Honda Jazz 1.5 S i DTEC,Coimbatore,2016,45449,7.48,9
Mercedes-Benz E-Class 200 Kompressor Elegance,Mumbai,2004,85000,5.5,21
Honda City 1.5 EXI,Jaipur,2005,88000,1.7,20
Audi A4 2.0 TDI,Kochi,2013,45330,13.19,12
Maruti Swift Dzire VXI,Mumbai,2012,88000,3.85,13
Maruti Dzire VDI,Delhi,2016,45376,5.75,9
Mahindra XUV500 W8 4WD,Pune,2014,81000,9.0,11
Chevrolet Beat LT,Kochi,2012,83381,2.21,13
Ford EcoSport 1.5 Diesel Titanium Plus,Kochi,2017,78526,8.09,8
BMW 5 Series 2013-2017 530d M Sport,Coimbatore,2017,27313,48.63,8
Audi Q5 30 TDI quattro Premium Plus,Coimbatore,2015,42747,39.47,10
BMW X1 sDrive 20d xLine,Coimbatore,2015,42265,22.24,10
Hyundai i10 Magna AT,Mumbai,2009,21000,2.6,16
Hyundai Creta 1.6 CRDi AT SX Plus,Ahmedabad,2016,55100,12.0,9
Audi A4 2.0 TDI 177 Bhp Premium Plus,Chennai,2014,70000,18.0,11
Mercedes-Benz S Class 2005 2013 S 350 L,Mumbai,2007,55000,9.99,18
Hyundai i10 Magna,Kolkata,2012,58235,2.45,13
Ford EcoSport 1.5 Diesel Titanium,Mumbai,2017,26000,8.99,8
Volkswagen Vento Diesel Highline,Kolkata,2011,35000,3.15,14
Maruti Dzire ZDI Plus,Jaipur,2017,24000,8.2,8
Mahindra Scorpio 1.99 S10,Ahmedabad,2016,98000,11.5,9
Hyundai i20 Asta 1.4 CRDi,Coimbatore,2016,44487,7.3,9
Maruti Alto LXi,Chennai,2008,65000,1.59,17
Hyundai i10 Magna,Delhi,2015,34951,3.15,10
Mahindra Scorpio S6 7 Seater,Kolkata,2015,52373,8.5,10
Skoda Fabia 1.2L Diesel Classic,Hyderabad,2010,66285,3.0,15
BMW X5 xDrive 30d,Mumbai,2012,66000,21.0,13
Honda Jazz 1.5 S i DTEC,Hyderabad,2016,43000,7.75,9
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Mumbai,2013,45200,23.0,12
Mahindra XUV500 AT W10 FWD,Mumbai,2016,41000,13.75,9
Honda City i VTEC CVT SV,Kochi,2017,39430,8.29,8
Maruti Swift VDI,Coimbatore,2014,83274,5.79,11
Mercedes-Benz New C-Class 220 CDI AT,Coimbatore,2017,32324,30.5,8
Honda City 1.5 S MT,Mumbai,2011,49999,3.8,14
Tata Sumo EX,Bangalore,2014,66000,4.45,11
Hyundai i20 Magna,Delhi,2012,54000,3.3,13
Fiat Linea 1.3 Dynamic,Jaipur,2009,80000,1.75,16
Honda Civic 2006-2010 1.8 V AT,Bangalore,2011,72000,5.5,14
Hyundai Creta 1.6 SX Plus Diesel,Pune,2017,44865,13.35,8
Audi A3 35 TDI Technology,Delhi,2017,22000,22.5,8
Hyundai Verna VTVT 1.6 SX Option,Delhi,2013,57478,5.25,12
Hyundai i20 1.4 CRDi Magna,Hyderabad,2011,75000,3.75,14
Honda Mobilio S i DTEC,Kochi,2015,50624,6.32,10
Hyundai Verna 1.6 SX CRDI (O) AT,Bangalore,2018,75000,7.75,7
Ford Fiesta 1.6 ZXI Duratec,Chennai,2006,87000,1.37,19
Hyundai i10 Sportz 1.2,Mumbai,2010,62000,2.1,15
Maruti Vitara Brezza ZDi,Hyderabad,2016,41372,9.3,9
Toyota Innova 2.5 VX (Diesel) 7 Seater,Ahmedabad,2015,70000,12.0,10
Mercedes-Benz GLA Class 200 d Sport,Pune,2017,35000,23.5,8
Maruti Alto LXi BSIII,Hyderabad,2006,71993,1.8,19
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Chennai,2013,62000,12.5,12
Maruti Swift LDI,Delhi,2015,51000,4.74,10
Hyundai Grand i10 Sportz,Kochi,2016,26038,5.43,9
Toyota Fortuner 4x4 AT,Kochi,2018,37713,31.62,7
Toyota Innova 2.0 GX 8 STR,Kolkata,2011,78088,6.3,14
Ford EcoSport 1.5 TDCi Titanium,Kochi,2017,30453,8.45,8
Ford Figo 1.2P Titanium MT,Pune,2016,54000,5.0,9
Toyota Fortuner 3.0 Diesel,Chennai,2011,190000,13.0,14
Maruti Swift Dzire VXI,Hyderabad,2012,65097,4.7,13
BMW 7 Series 740Li,Coimbatore,2018,28060,93.67,7
Skoda Superb 1.8 TSI MT,Pune,2012,282000,3.3,13
Maruti Wagon R LXI Minor,Jaipur,2009,111000,1.51,16
Renault Duster 110PS Diesel RxZ,Kochi,2013,63295,6.09,12
Maruti Ciaz VXi Plus,Mumbai,2015,35770,5.95,10
Hyundai Elantra CRDi SX,Hyderabad,2012,125928,9.0,13
Skoda Rapid 1.5 TDI AT Elegance,Kolkata,2015,45000,4.25,10
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Hyderabad,2013,21000,23.5,12
Honda Accord 2.4 A/T,Mumbai,2011,54774,6.35,14
Maruti Celerio VXI,Chennai,2014,41123,3.4,11
BMW 7 Series 740Li,Bangalore,2017,17465,93.0,8
BMW 3 Series 320d Sport,Chennai,2014,48000,21.6,11
Volkswagen Vento Diesel Trendline,Chennai,2011,173000,4.0,14
Maruti Swift Dzire Tour LDI,Pune,2018,12000,5.5,7
Land Rover Freelander 2 SE,Mumbai,2012,34000,19.25,13
Hyundai i20 1.4 CRDi Magna,Hyderabad,2012,71360,3.95,13
Maruti Dzire VDI,Mumbai,2012,74000,4.25,13
Jeep Compass 2.0 Longitude,Kochi,2018,28937,17.02,7
Maruti Ertiga VDI,Hyderabad,2012,82085,6.5,13
Ford Figo Petrol ZXI,Bangalore,2011,68465,2.95,14
Toyota Corolla Altis 1.4 DG,Coimbatore,2013,63854,7.12,12
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Chennai,2018,3000,11.25,7
Honda City 1.5 S MT,Delhi,2009,65055,2.75,16
Mahindra Scorpio S10 4WD,Hyderabad,2015,120000,12.0,10
Hyundai Xcent 1.2 VTVT SX,Mumbai,2014,64241,3.67,11
Mahindra Renault Logan 1.4 GLX Petrol,Pune,2008,2200,2.3,17
Skoda Octavia 1.9 TDI,Pune,2008,88123,2.2,17
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,2014,79000,41.0,11
BMW X1 sDrive 20d xLine,Bangalore,2016,28143,28.5,9
Volkswagen Vento 2013-2015 1.6 Comfortline,Mumbai,2015,23001,5.49,10
Audi A4 2.0 TDI,Ahmedabad,2013,82002,17.5,12
Ford Ikon 1.4 TDCi DuraTorq,Bangalore,2009,75000,1.99,16
Hyundai Verna 1.6 CRDi EX MT,Kochi,2016,37451,6.64,9
Toyota Innova Crysta 2.4 VX MT,Hyderabad,2017,67000,16.5,8
Hyundai Grand i10 Asta Option,Pune,2016,25000,5.0,9
Volkswagen Ameo 1.2 MPI Comfortline,Mumbai,2017,12000,5.4,8
Renault KWID RXT,Kolkata,2017,25000,2.99,8
Honda City 1.5 S MT,Jaipur,2011,95936,4.1,14
Hyundai Grand i10 1.2 Kappa Magna AT,Kochi,2018,5354,6.76,7
Volkswagen Polo 1.0 MPI Comfortline,Chennai,2016,42000,5.5,9
Maruti Swift VDI BSIV,Coimbatore,2014,44282,5.99,11
Nissan Sunny 2011-2014 Diesel XV,Delhi,2012,70000,2.59,13
Jaguar XF 2.2 Litre Luxury,Mumbai,2013,31400,26.75,12
Maruti Ciaz ZDi SHVS,Pune,2016,50000,8.5,9
Audi Q5 2008-2012 2.0 TDI,Bangalore,2011,53000,23.0,14
Ford Figo Petrol ZXI,Pune,2014,21727,3.35,11
Hyundai Santa Fe 4x4 AT,Bangalore,2012,43000,10.75,13
Mahindra Scorpio VLX 2WD AIRBAG BSIV,Kolkata,2013,75000,6.29,12
Renault Duster 110PS Diesel RxL,Bangalore,2014,73557,7.75,11
Audi A4 New 2.0 TDI Multitronic,Delhi,2012,44555,13.5,13
Maruti Eeco 7 Seater Standard,Coimbatore,2013,54885,3.75,12
Mahindra Xylo E4,Mumbai,2011,76000,3.75,14
Maruti Wagon R LXI,Jaipur,2006,101000,1.5,19
Maruti Wagon R LXI BSIII,Chennai,2005,66000,1.45,20
Maruti SX4 ZXI MT BSIV,Coimbatore,2013,84360,4.12,12
Toyota Innova Crysta 2.4 VX MT,Mumbai,2016,25121,17.11,9
Toyota Innova 2.5 G (Diesel) 7 Seater,Pune,2015,100000,10.25,10
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66035,2.49,14
Toyota Etios G,Pune,2015,190000,3.85,10
Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2014,85670,6.25,11
Hyundai Grand i10 CRDi Magna,Hyderabad,2015,35000,4.88,10
Honda City i VTEC CVT SV,Mumbai,2016,8000,9.45,9
Toyota Innova 2.5 G3,Hyderabad,2007,162000,4.8,18
Hyundai EON Era Plus,Kolkata,2012,60000,1.99,13
Hyundai i10 Magna 1.2,Hyderabad,2010,70600,2.8,15
Mercedes-Benz E-Class 2009-2013 E 200 CGI Elegance,Bangalore,2011,25000,22.0,14
Mahindra Bolero SLE,Hyderabad,2012,75000,4.3,13
Skoda Laura Ambition 2.0 TDI CR AT,Coimbatore,2014,85071,9.75,11
Maruti Swift ZXI,Ahmedabad,2015,40000,5.9,10
Audi A4 2.0 TDI,Delhi,2013,67000,14.5,12
Ford Fiesta 1.4 SXi TDCi ABS,Hyderabad,2009,55000,2.4,16
Maruti SX4 Vxi BSIII,Mumbai,2008,62000,2.11,17
Hyundai Grand i10 AT Asta,Coimbatore,2017,22526,7.6,8
Maruti Ritz AT,Hyderabad,2012,57788,3.6,13
Mahindra Scorpio 2.6 CRDe,Jaipur,2013,72000,6.0,12
Mahindra Scorpio S4 7 Seater,Mumbai,2014,83128,7.45,11
Maruti Alto LXi,Chennai,2011,75000,2.1,14
Renault Duster 110PS Diesel RxZ,Ahmedabad,2013,58000,5.2,12
Maruti Ignis 1.2 Alpha,Mumbai,2017,1000,6.36,8
Toyota Innova 2.5 ZX Diesel 7 Seater,Kochi,2015,59751,11.62,10
BMW 7 Series 730Ld Eminence,Kochi,2015,29966,43.6,10
Hyundai Sonata Embera 2.0L CRDi MT,Kolkata,2009,65000,4.9,16
Renault Duster Adventure Edition,Kochi,2015,75863,6.7,10
Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,24000,25.0,11
Jeep Compass 2.0 Longitude,Coimbatore,2018,33218,19.05,7
Hyundai Verna 1.4 VTVT,Kolkata,2015,33425,4.5,10
Honda Amaze VX i-Vtech,Pune,2013,47000,4.15,12
Hyundai Creta 1.6 CRDi SX Option,Chennai,2015,41000,11.9,10
Hyundai i10 Magna 1.1,Delhi,2011,62000,2.1,14
Mahindra TUV 300 T8,Delhi,2016,47035,6.95,9
Maruti Swift Dzire VXi,Pune,2008,56230,2.4,17
Hyundai Accent GLE 1,Chennai,2007,55000,2.65,18
Mahindra XUV500 W8 2WD,Jaipur,2014,70669,9.0,11
Maruti Alto K10 2010-2014 VXI,Pune,2012,69000,2.1,13
Chevrolet Beat LT,Pune,2011,65000,2.5,14
Audi A6 2.7 TDI,Mumbai,2009,30000,8.95,16
Mini Cooper 5 DOOR D,Hyderabad,2017,2000,34.0,8
Maruti Swift 1.3 LXI,Pune,2011,24255,3.15,14
Tata Zest Revotron 1.2T XMS,Chennai,2015,40000,4.0,10
Honda City i DTEC SV,Kolkata,2014,40000,4.45,11
Chevrolet Beat LT,Jaipur,2010,26000,1.5,15
Audi A4 2.0 TDI Multitronic,Jaipur,2011,105000,14.5,14
Ford Aspire Titanium Plus Diesel,Kolkata,2015,2800,8.41,10
Hyundai Verna SX CRDi AT,Mumbai,2014,71000,5.45,11
Honda City i VTEC CVT VX,Mumbai,2015,32896,8.9,10
Hyundai i10 Sportz 1.2,Hyderabad,2012,45000,3.65,13
BMW X3 xDrive20d Expedition,Bangalore,2015,65000,29.0,10
Audi A4 2.0 TDI,Mumbai,2013,45200,13.5,12
Honda CR-V 2.4 AT,Hyderabad,2008,82167,5.4,17
Hyundai Grand i10 1.2 Kappa Asta,Coimbatore,2016,37429,5.89,9
Maruti Ciaz ZDi Plus SHVS,Hyderabad,2016,46000,8.45,9
Honda City i-VTEC V,Delhi,2011,67031,4.0,14
BMW 6 Series 640d Coupe,Mumbai,2013,30000,45.0,12
Maruti Celerio VXI AMT,Mumbai,2016,47691,3.94,9
Renault Koleos 2.0 Diesel,Jaipur,2011,32531,8.0,14
Ford Figo Diesel ZXI,Hyderabad,2013,71336,4.1,12
Toyota Innova 2.5 V Diesel 7-seater,Chennai,2006,196000,6.25,19
Maruti Dzire VDI,Kolkata,2015,28193,5.25,10
Mercedes-Benz SLC 43 AMG,Coimbatore,2019,2526,83.96,6
Hyundai Santro LP zipPlus,Coimbatore,2004,52146,1.93,21
Mercedes-Benz E-Class E 220 d,Hyderabad,2013,85000,21.0,12
Hyundai Grand i10 1.2 Kappa Sportz,Ahmedabad,2015,20780,4.3,10
Honda Mobilio S i VTEC,Mumbai,2014,43081,5.25,11
Porsche Cayenne Turbo S,Mumbai,2010,35000,32.0,15
Mahindra Quanto C8,Kolkata,2013,36000,3.9,12
Toyota Corolla H5,Mumbai,2007,67000,2.2,18
Mahindra KUV 100 mFALCON D75 K4,Mumbai,2016,34079,3.7,9
BMW 3 Series 2005-2011 325i Sedan,Coimbatore,2010,77849,11.27,15
Maruti Alto 800 LXI,Jaipur,2013,86000,2.41,12
Audi Q3 35 TDI Quattro Premium,Pune,2015,110000,19.0,10
Toyota Etios GD,Hyderabad,2015,116000,5.8,10
Mahindra XUV500 W8 2WD,Coimbatore,2016,41840,13.52,9
Toyota Fortuner 4x2 MT TRD Sportivo,Hyderabad,2015,19317,24.5,10
Mercedes-Benz GLE 250d,Kochi,2017,25601,56.73,8
Hyundai Creta 1.6 CRDi SX,Jaipur,2015,83950,9.95,10
Honda City 1.5 V AT,Pune,2012,60000,5.5,13
Audi A4 35 TDI Premium,Hyderabad,2015,50000,25.0,10
Maruti Zen VXI,Kolkata,2009,37000,1.0,16
Maruti Alto LXi,Hyderabad,2011,76976,2.15,14
Maruti Baleno Delta Automatic,Kochi,2018,21684,7.89,7
Mahindra XUV500 W10 2WD,Delhi,2015,62000,10.25,10
Ford Freestyle Titanium Petrol,Mumbai,2007,1261,6.0,18
Hyundai Elite i20 Asta Option,Coimbatore,2017,59450,7.53,8
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,24465,39.45,7
Honda City i VTEC SV,Delhi,2014,55000,5.84,11
Ford EcoSport 1.5 Ti VCT MT Titanium BE,Mumbai,2017,2000,8.65,8
Maruti Baleno Alpha 1.2,Kochi,2017,25040,7.74,8
Hyundai i10 Sportz,Bangalore,2008,84000,2.5,17
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Pune,2007,170428,5.7,18
Maruti Baleno Delta,Mumbai,2016,12573,5.8,9
Audi Q7 3.0 TDI Quattro Technology,Hyderabad,2012,88000,36.5,13
Hyundai Santa Fe 2WD AT,Delhi,2012,86000,9.5,13
Honda City 1.5 V MT Exclusive,Mumbai,2013,45000,4.55,12
Hyundai i20 1.4 CRDi Magna,Jaipur,2012,51000,3.9,13
Mahindra Bolero SLE BSIII,Pune,2007,92000,2.7,18
Toyota Fortuner 2.8 2WD AT,Pune,2017,29000,31.0,8
BMW 3 Series 2005-2011 325i Sedan,Bangalore,2009,70521,10.3,16
BMW 3 Series 320d Sedan,Kolkata,2010,51000,7.75,15
Maruti Wagon R LXI,Hyderabad,2012,52618,3.2,13
Maruti Ertiga ZDI,Delhi,2013,68000,4.85,12
Land Rover Range Rover Evoque 2.0 TD4 Pure,Kochi,2016,29022,34.08,9
Maruti Ertiga SHVS VDI,Chennai,2017,80000,8.1,8
Tata Indigo CS eVX,Chennai,2016,78000,2.35,9
Maruti Alto K10 LXI,Pune,2012,100000,1.8,13
Hyundai EON D Lite Plus,Coimbatore,2015,31412,3.42,10
Ford Endeavour 3.0L 4X4 AT,Mumbai,2010,78000,5.34,15
Ford Endeavour 2.2 Titanium AT 4X2,Hyderabad,2018,14000,31.99,7
Volkswagen Vento Diesel Highline,Bangalore,2011,80000,4.75,14
Maruti Ciaz AT ZXi,Mumbai,2014,46738,6.1,11
Hyundai EON D Lite Plus,Coimbatore,2013,54884,3.69,12
Audi Q5 2.0 TDI Premium Plus,Delhi,2012,74500,15.0,13
Mahindra XUV500 W10 AWD,Coimbatore,2016,67472,14.5,9
Maruti Swift VDI,Hyderabad,2013,84000,5.65,12
Maruti Ritz VDi,Kolkata,2011,77400,2.5,14
Mercedes-Benz New C-Class C 250 CDI Avantgarde,Mumbai,2017,14470,38.5,8
Renault Duster 110PS Diesel RxZ,Kolkata,2014,52108,5.49,11
Maruti Swift Dzire VXI,Kolkata,2013,40000,3.55,12
Toyota Innova 2.5 VX (Diesel) 7 Seater,Jaipur,2014,105044,10.75,11
Hyundai Creta 1.6 SX Option,Delhi,2016,24347,11.0,9
Maruti SX4 ZDI,Ahmedabad,2014,58000,4.5,11
Mahindra XUV500 W8 2WD,Kochi,2014,49663,8.42,11
Honda City i-VTEC CVT VX,Mumbai,2017,17000,11.6,8
Jaguar XF 2.2 Litre Luxury,Kochi,2016,13418,33.63,9
Ford Fiesta 1.4 SXi TDCi ABS,Pune,2008,117080,2.25,17
BMW 5 Series 523i Sedan,Mumbai,2010,74000,12.95,15
Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,66882,25.02,11
Honda Brio 1.2 VX MT,Kochi,2014,41460,3.95,11
Honda City 1.5 V AT,Mumbai,2011,57000,4.4,14
Volkswagen Polo Petrol Comfortline 1.2L,Bangalore,2015,34010,4.95,10
Mahindra Scorpio SLE BSIII,Pune,2010,96813,5.5,15
Honda City V MT,Mumbai,2011,84000,3.25,14
Skoda Rapid 1.6 MPI Elegance,Kochi,2013,50004,4.02,12
Mahindra XUV500 W6 2WD,Coimbatore,2016,67995,11.73,9
Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Chennai,2012,55000,9.5,13
Maruti Baleno Alpha Automatic,Hyderabad,2017,14900,8.6,8
Honda Amaze EX i-Dtech,Jaipur,2013,70961,4.0,12
Volkswagen Vento 1.6 Highline,Mumbai,2015,40194,5.55,10
Maruti Alto 800 LXI,Hyderabad,2015,96000,2.5,10
Land Rover Discovery HSE Luxury 3.0 TD6,Mumbai,2017,35000,41.6,8
Honda City i VTEC CVT VX,Delhi,2015,50000,7.41,10
Nissan Terrano XL 110 PS,Mumbai,2014,50000,6.5,11
Maruti Alto LXi,Mumbai,2008,26299,1.2,17
Toyota Fortuner 2.8 4WD MT,Bangalore,2015,150386,23.0,10
Hyundai i20 1.4 CRDi Magna,Kolkata,2012,60000,2.74,13
Ford Figo Diesel Titanium,Hyderabad,2013,65000,3.9,12
Maruti Vitara Brezza ZDi Plus,Ahmedabad,2017,80000,8.0,8
Hyundai Verna 1.6 SX,Chennai,2012,92000,4.0,13
Hyundai Tucson 2.0 Dual VTVT 2WD AT GL,Mumbai,2016,13000,17.75,9
Maruti Ritz VDi,Coimbatore,2013,73278,5.05,12
Audi A4 2.0 TFSI,Mumbai,2011,38000,12.0,14
Mercedes-Benz E-Class E250 CDI Launch Edition,Kochi,2016,46936,29.6,9
Renault Duster 85PS Diesel RxE,Jaipur,2015,55000,6.5,10
Honda Amaze S AT i-Vtech,Mumbai,2014,19000,4.75,11
Volvo S60 D4 SUMMUM,Coimbatore,2016,42259,24.36,9
Maruti Swift Dzire 1.2 Lxi BSIV,Mumbai,2011,14000,3.2,14
Maruti Wagon R VXI,Kolkata,2016,16956,3.6,9
Maruti Omni MPI STD BSIV,Coimbatore,2017,15473,3.58,8
Maruti SX4 VDI,Delhi,2011,75000,2.5,14
Ford Fiesta Titanium 1.5 TDCi,Ahmedabad,2013,96000,3.5,12
Toyota Camry Hybrid,Delhi,2015,25000,25.0,10
Maruti Wagon R VXI,Mumbai,2010,38000,1.75,15
Mercedes-Benz E-Class E270 CDI,Bangalore,2005,54000,10.0,20
Maruti Baleno Zeta Automatic,Jaipur,2018,4131,7.75,7
Honda Jazz 1.2 VX i VTEC,Hyderabad,2016,31700,6.45,9
Mahindra Scorpio S10 AT 4WD,Pune,2017,66988,10.0,8
Volkswagen Polo 1.2 MPI Trendline,Mumbai,2014,54230,4.5,11
Hyundai i20 1.2 Era,Kolkata,2015,35000,3.4,10
Toyota Camry W4 (AT),Mumbai,2010,62714,4.5,15
Maruti Wagon R VXI,Hyderabad,2015,45295,4.3,10
BMW 5 Series 2013-2017 520d M Sport,Pune,2018,7000,46.0,7
Maruti Alto K10 VXI AGS,Chennai,2016,57000,3.4,9
Mercedes-Benz New C-Class 220 CDI AT,Delhi,2013,40100,14.5,12
Maruti Alto 800 2016-2019 LXI,Delhi,2013,56000,2.1,12
Maruti Swift VXI,Mumbai,2012,15000,3.65,13
Chevrolet Sail Hatchback 1.2 LS ABS,Kolkata,2014,14000,3.0,11
Hyundai i20 Asta 1.4 CRDi (Diesel),Ahmedabad,2009,68000,3.95,16
Skoda Superb 2.5 TDi AT,Delhi,2012,83000,6.75,13
Toyota Corolla Altis D-4D G,Kochi,2013,81504,6.53,12
Toyota Fortuner 4x2 Manual,Hyderabad,2015,73500,22.0,10
Skoda Rapid 1.6 MPI AT Elegance,Pune,2013,52900,4.75,12
Honda Brio 1.2 VX AT,Mumbai,2017,20000,5.99,8
Volkswagen Polo Petrol Comfortline 1.2L,Jaipur,2011,46000,3.05,14
Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2010,65000,2.4,15
Maruti Zen Estilo LXI BSIII,Pune,2007,42000,1.3,18
Toyota Etios Cross 1.4L GD,Kochi,2016,36681,6.71,9
Mahindra XUV500 W8 2WD,Ahmedabad,2014,67000,7.2,11
Hyundai Grand i10 AT Asta,Chennai,2016,18000,5.4,9
Ford Ecosport 1.5 DV5 MT Titanium Optional,Kochi,2015,56409,6.63,10
Honda City i-VTEC CVT ZX,Coimbatore,2018,20300,14.21,7
Honda City 1.5 V MT,Kolkata,2010,45008,3.0,15
Maruti Celerio ZXI MT,Kochi,2017,21799,5.11,8
Volkswagen Vento Petrol Highline,Pune,2011,57328,3.39,14
Toyota Innova Crysta 2.8 ZX AT,Hyderabad,2017,35358,22.99,8
Hyundai i20 Magna,Delhi,2009,46946,2.35,16
Maruti Ritz VDi,Kolkata,2012,39772,2.85,13
Audi A6 2011-2015 2.0 TDI Premium Plus,Delhi,2014,58000,18.5,11
Renault Duster Petrol RxL,Bangalore,2014,52000,5.99,11
Honda Civic 2006-2010 1.8 V MT,Hyderabad,2008,152000,3.0,17
Tata Tiago 1.2 Revotron XT,Jaipur,2016,42700,3.6,9
Audi A4 2.0 TDI,Hyderabad,2014,60000,24.0,11
Maruti Swift Dzire VXI,Coimbatore,2015,33195,6.26,10
Toyota Fortuner 2.8 4WD MT,Hyderabad,2010,110000,13.7,15
Mercedes-Benz M-Class ML 250 CDI,Mumbai,2016,52000,35.0,9
Hyundai i20 Magna 1.4 CRDi,Kochi,2015,64399,5.02,10
Maruti Wagon R VXI 1.2,Mumbai,2015,55000,3.1,10
Volkswagen Vento Diesel Highline,Bangalore,2012,50000,5.5,13
Maruti Swift Dzire VXI,Kolkata,2014,33485,3.59,11
Fiat Linea Emotion (Diesel),Kolkata,2015,32000,4.65,10
Honda City 1.5 V MT,Bangalore,2009,71400,3.8,16
Hyundai Creta 1.6 SX Plus Diesel,Hyderabad,2016,41713,12.5,9
Honda City i-DTEC ZX,Hyderabad,2017,46000,12.9,8
Maruti Omni 8 Seater BSIV,Hyderabad,2015,52950,2.35,10
Maruti Swift LXI Option,Chennai,2015,29500,4.15,10
Mercedes-Benz M-Class ML 350 CDI Corporate,Coimbatore,2012,63888,22.58,13
Maruti Alto 800 2016-2019 LXI,Ahmedabad,2016,60000,2.65,9
Ford Figo Petrol Titanium,Delhi,2010,59196,2.25,15
Toyota Innova Crysta 2.4 G MT,Hyderabad,2016,121362,16.0,9
BMW 5 Series 2003-2012 520d,Mumbai,2013,78000,19.5,12
Hyundai Santa Fe 4WD AT,Bangalore,2015,59000,21.0,10
BMW 5 Series 520d Luxury Line,Ahmedabad,2012,95000,17.5,13
Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2010,84000,2.41,15
Land Rover Range Rover 2.2L Prestige,Coimbatore,2014,64557,29.93,11
Toyota Etios Liva V,Pune,2012,24500,2.95,13
