Name,Location,Year,Kilometers_Driven,Price,Car_Age
Maruti Wagon R LXI,Hyderabad,2012,52618,3.2,13
Maruti Ertiga ZDI,Delhi,2013,68000,4.85,12
Maruti Alto K10 LXI,Pune,2012,100000,1.8,13
Ford Endeavour 3.0L 4X4 AT,Mumbai,2010,78000,5.34,15
Volkswagen Vento Diesel Highline,Bangalore,2011,80000,4.75,14
Maruti Ciaz AT ZXi,Mumbai,2014,46738,6.1,11
Hyundai EON D Lite Plus,Coimbatore,2013,54884,3.69,12
Audi Q5 2.0 TDI Premium Plus,Delhi,2012,74500,15.0,13
Maruti Swift VDI,Hyderabad,2013,84000,5.65,12
Maruti Ritz VDi,Kolkata,2011,77400,2.5,14
Renault Duster 110PS Diesel RxZ,Kolkata,2014,52108,5.49,11
Maruti Swift Dzire VXI,Kolkata,2013,40000,3.55,12
Toyota Innova 2.5 VX (Diesel) 7 Seater,Jaipur,2014,105044,10.75,11
Maruti SX4 ZDI,Ahmedabad,2014,58000,4.5,11
Mahindra XUV500 W8 2WD,Kochi,2014,49663,8.42,11
Ford Fiesta 1.4 SXi TDCi ABS,Pune,2008,117080,2.25,17
BMW 5 Series 523i Sedan,Mumbai,2010,74000,12.95,15
Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,66882,25.02,11
Honda Brio 1.2 VX MT,Kochi,2014,41460,3.95,11
Honda City 1.5 V AT,Mumbai,2011,57000,4.4,14
Mahindra Scorpio SLE BSIII,Pune,2010,96813,5.5,15
Honda City V MT,Mumbai,2011,84000,3.25,14
Skoda Rapid 1.6 MPI Elegance,Kochi,2013,50004,4.02,12
Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Chennai,2012,55000,9.5,13
Honda Amaze EX i-Dtech,Jaipur,2013,70961,4.0,12
Nissan Terrano XL 110 PS,Mumbai,2014,50000,6.5,11
Maruti Alto LXi,Mumbai,2008,26299,1.2,17
Hyundai i20 1.4 CRDi Magna,Kolkata,2012,60000,2.74,13
Ford Figo Diesel Titanium,Hyderabad,2013,65000,3.9,12
Hyundai Verna 1.6 SX,Chennai,2012,92000,4.0,13
Maruti Ritz VDi,Coimbatore,2013,73278,5.05,12
Audi A4 2.0 TFSI,Mumbai,2011,38000,12.0,14
Honda Amaze S AT i-Vtech,Mumbai,2014,19000,4.75,11
Maruti Swift Dzire 1.2 Lxi BSIV,Mumbai,2011,14000,3.2,14
Maruti SX4 VDI,Delhi,2011,75000,2.5,14
Ford Fiesta Titanium 1.5 TDCi,Ahmedabad,2013,96000,3.5,12
Maruti Wagon R VXI,Mumbai,2010,38000,1.75,15
Mercedes-Benz E-Class E270 CDI,Bangalore,2005,54000,10.0,20
Volkswagen Polo 1.2 MPI Trendline,Mumbai,2014,54230,4.5,11
Toyota Camry W4 (AT),Mumbai,2010,62714,4.5,15
Mercedes-Benz New C-Class 220 CDI AT,Delhi,2013,40100,14.5,12
Maruti Alto 800 2016-2019 LXI,Delhi,2013,56000,2.1,12
Maruti Swift VXI,Mumbai,2012,15000,3.65,13
Chevrolet Sail Hatchback 1.2 LS ABS,Kolkata,2014,14000,3.0,11
Hyundai i20 Asta 1.4 CRDi (Diesel),Ahmedabad,2009,68000,3.95,16
Skoda Superb 2.5 TDi AT,Delhi,2012,83000,6.75,13
Toyota Corolla Altis D-4D G,Kochi,2013,81504,6.53,12
Skoda Rapid 1.6 MPI AT Elegance,Pune,2013,52900,4.75,12
Volkswagen Polo Petrol Comfortline 1.2L,Jaipur,2011,46000,3.05,14
Volkswagen Polo Petrol Comfortline 1.2L,Delhi,2010,65000,2.4,15
Maruti Zen Estilo LXI BSIII,Pune,2007,42000,1.3,18
Mahindra XUV500 W8 2WD,Ahmedabad,2014,67000,7.2,11
Honda City 1.5 V MT,Kolkata,2010,45008,3.0,15
Volkswagen Vento Petrol Highline,Pune,2011,57328,3.39,14
Hyundai i20 Magna,Delhi,2009,46946,2.35,16
Maruti Ritz VDi,Kolkata,2012,39772,2.85,13
Audi A6 2011-2015 2.0 TDI Premium Plus,Delhi,2014,58000,18.5,11
Renault Duster Petrol RxL,Bangalore,2014,52000,5.99,11
Honda Civic 2006-2010 1.8 V MT,Hyderabad,2008,152000,3.0,17
Audi A4 2.0 TDI,Hyderabad,2014,60000,24.0,11
Toyota Fortuner 2.8 4WD MT,Hyderabad,2010,110000,13.7,15
Volkswagen Vento Diesel Highline,Bangalore,2012,50000,5.5,13
Maruti Swift Dzire VXI,Kolkata,2014,33485,3.59,11
Honda City 1.5 V MT,Bangalore,2009,71400,3.8,16
Mercedes-Benz M-Class ML 350 CDI Corporate,Coimbatore,2012,63888,22.58,13
Ford Figo Petrol Titanium,Delhi,2010,59196,2.25,15
BMW 5 Series 2003-2012 520d,Mumbai,2013,78000,19.5,12
BMW 5 Series 520d Luxury Line,Ahmedabad,2012,95000,17.5,13
Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2010,84000,2.41,15
Land Rover Range Rover 2.2L Prestige,Coimbatore,2014,64557,29.93,11
Toyota Etios Liva V,Pune,2012,24500,2.95,13
Maruti Alto LX,Kolkata,2009,68078,1.02,16
Toyota Fortuner 3.0 Diesel,Jaipur,2009,149706,11.0,16
Ford Ecosport 1.5 Ti VCT MT Titanium,Mumbai,2013,25984,5.35,12
Hyundai Verna 1.6 VTVT EX AT,Mumbai,2013,24000,5.95,12
Ford Figo Diesel Titanium,Pune,2011,95000,2.35,14
Honda Amaze S i-Dtech,Pune,2014,52000,4.1,11
Renault Duster 110PS Diesel RxZ,Pune,2012,135000,5.4,13
BMW X6 xDrive30d,Jaipur,2013,45306,42.5,12
Toyota Fortuner 2.8 4WD MT,Mumbai,2010,140000,10.75,15
Ford EcoSport 1.0 Ecoboost Titanium Plus,Bangalore,2014,84056,6.75,11
Audi A4 2.0 TDI 177 Bhp Premium Plus,Pune,2013,87000,15.5,12
Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,90121,2.2,12
Audi A6 3.0 TDI quattro,Bangalore,2011,50000,21.0,14
Volkswagen Passat Diesel Highline 2.0 TDI,Kolkata,2011,42500,5.25,14
Mahindra Logan Diesel 1.5 DLS,Chennai,2011,128000,2.0,14
Tata Nano Lx,Coimbatore,2013,37287,1.74,12
Honda City 1.5 V AT,Delhi,2011,60000,4.45,14
Hyundai i20 Sportz 1.4 CRDi,Delhi,2014,55000,5.64,11
Audi A4 2.0 TDI,Hyderabad,2011,85000,13.95,14
BMW 1 Series 118d Sport Line,Hyderabad,2013,51000,17.0,12
Tata Safari DICOR 2.2 LX 4x2,Bangalore,2012,90000,4.6,13
Mahindra Scorpio VLX 4WD AIRBAG BSIV,Jaipur,2010,105000,5.21,15
Honda City ZX VTEC,Chennai,2006,109000,1.5,19
Land Rover Range Rover Sport 2005 2012 HSE,Hyderabad,2010,45000,40.0,15
Maruti Alto LXi BSIII,Chennai,2008,68000,1.2,17
Hyundai i10 Asta Sunroof AT,Mumbai,2011,54000,2.9,14
Chevrolet Tavera LT 9 Str BS IV,Kolkata,2012,67132,4.75,13
Volkswagen Vento 1.5 TDI Trendline,Mumbai,2011,47000,3.25,14
Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,Kolkata,2012,67000,5.0,13
Mahindra XUV500 W8 2WD,Bangalore,2014,55000,9.8,11
Volkswagen Vento 1.6 Highline,Mumbai,2014,46000,4.45,11
Tata Nano XT,Pune,2011,50000,0.75,14
Ford EcoSport 1.5 TDCi Titanium,Chennai,2014,72563,5.0,11
Skoda Fabia 1.2 MPI Ambition Plus,Mumbai,2012,27014,2.19,13
Volkswagen Vento Diesel Comfortline,Chennai,2012,90906,4.25,13
Mahindra Ssangyong Rexton RX7,Hyderabad,2013,61202,14.5,12
Nissan Terrano XL D Option,Mumbai,2014,51000,5.65,11
Maruti Swift 1.3 VXi,Mumbai,2007,55000,1.75,18
Toyota Corolla H4,Jaipur,2004,160000,1.5,21
Hyundai i10 Sportz,Kochi,2012,42591,3.2,13
Hyundai i20 1.4 CRDi Sportz,Bangalore,2012,67000,4.5,13
Honda Amaze S i-Dtech,Pune,2014,48000,4.5,11
Hyundai Verna 1.6 SX CRDI (O) AT,Jaipur,2014,97000,8.0,11
Maruti Swift VDI,Hyderabad,2014,85512,5.8,11
Mahindra Xylo D2 BSIV,Chennai,2013,234000,3.5,12
Ford Ecosport 1.5 DV5 MT Trend,Bangalore,2013,36000,6.35,12
Chevrolet Beat LS,Hyderabad,2010,111111,2.0,15
Hyundai Verna 1.6 VTVT,Bangalore,2012,73000,5.5,13
Hyundai Grand i10 Asta,Kolkata,2014,44300,2.3,11
Renault Duster 110PS Diesel RxZ,Bangalore,2014,74500,7.95,11
Hyundai i10 Sportz,Delhi,2012,59000,2.85,13
Mercedes-Benz New C-Class 220 CDI MT,Coimbatore,2008,50135,10.36,17
Hyundai Verna 1.6 SX CRDi (O),Kolkata,2013,47000,4.35,12
Hyundai i10 Sportz,Ahmedabad,2014,47003,3.67,11
Tata Safari Storme Explorer Edition,Delhi,2014,80000,6.0,11
Mini Cooper Convertible S,Chennai,2012,17000,22.0,13
Toyota Corolla H5,Delhi,2006,79000,1.67,19
Toyota Corolla Altis G MT,Kolkata,2014,27000,7.95,11
Mahindra XUV500 W8 1.99 mHawk,Chennai,2011,143354,6.0,14
Mini Cooper 3 DOOR S,Mumbai,2013,21000,21.5,12
Maruti Ritz VDi,Jaipur,2009,73000,2.35,16
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2012,74000,2.65,13
Hyundai i10 Magna,Kochi,2011,65423,3.16,14
Maruti A-Star Vxi,Jaipur,2009,65000,2.05,16
Maruti Wagon R Stingray LXI,Hyderabad,2014,55277,3.9,11
Skoda Laura Elegance 2.0 TDI CR AT,Pune,2010,84000,4.45,15
Hyundai Grand i10 CRDi Sportz,Kolkata,2014,25135,3.75,11
Hyundai i20 1.2 Sportz,Ahmedabad,2013,40000,4.9,12
Honda City 1.5 S MT,Chennai,2008,114750,2.75,17
Hyundai i20 2015-2017 1.4 Magna ABS,Pune,2012,64000,4.25,13
Maruti Swift VXI BSIII,Ahmedabad,2008,52000,2.41,17
Volvo XC90 2007-2015 D5 AWD,Kochi,2014,89230,23.65,11
Honda City 1.5 S MT,Chennai,2013,83432,5.9,12
Mahindra Scorpio S2 7 Seater,Pune,2014,87200,7.75,11
BMW 3 Series 320d,Hyderabad,2012,88000,15.0,13
Mercedes-Benz New C-Class C 200 CGI Elegance,Delhi,2011,51000,11.5,14
Hyundai Verna 1.6 VTVT,Kolkata,2012,24000,6.2,13
Honda Amaze S i-Vtech,Kochi,2014,66355,4.12,11
Honda CR-V 2.4 AT,Pune,2007,115800,3.8,18
Hyundai Santro Xing GL Plus,Ahmedabad,2014,41125,2.7,11
Honda Amaze S i-Vtech,Delhi,2014,69876,3.9,11
Toyota Fortuner 4x2 AT,Pune,2014,102000,16.5,11
Hyundai Verna 1.6 VTVT,Pune,2011,68000,3.7,14
BMW 3 Series 320d,Mumbai,2013,25000,17.99,12
Hyundai i20 Magna 1.4 CRDi (Diesel),Jaipur,2013,51873,3.9,12
Ford Figo Diesel EXI Option,Chennai,2012,72500,3.12,13
Maruti Wagon R LXI BSIII,Pune,2007,83000,1.65,18
Hyundai i10 Magna,Kolkata,2007,71600,2.0,18
Toyota Fortuner 3.0 Diesel,Mumbai,2010,122000,10.45,15
Ford Figo Diesel ZXI,Kolkata,2011,60000,2.25,14
Hyundai Xcent 1.2 Kappa S Option,Kolkata,2014,42000,3.45,11
Maruti Dzire VDI,Hyderabad,2011,110000,4.0,14
Honda City 1.5 S MT,Kolkata,2010,38446,2.59,15
Volkswagen Polo 1.5 TDI Highline,Delhi,2012,68038,3.6,13
Chevrolet Beat Diesel LS,Coimbatore,2014,55012,3.7,11
BMW 5 Series 520d Luxury Line,Ahmedabad,2013,55000,21.75,12
Maruti Alto K10 VXI,Coimbatore,2011,46808,3.19,14
Hyundai i10 Magna 1.1,Coimbatore,2013,64466,3.96,12
Nissan Sunny Diesel XV,Chennai,2014,79200,5.5,11
Maruti Ritz VXi,Pune,2014,25000,3.5,11
Renault Pulse RxL,Delhi,2014,67668,3.1,11
Skoda Fabia 1.2 MPI Ambiente Petrol,Hyderabad,2010,78000,3.25,15
Toyota Innova 2.5 GX (Diesel) 7 Seater,Delhi,2012,62000,7.75,13
Toyota Fortuner 3.0 Diesel,Bangalore,2014,171000,16.75,11
BMW X3 xDrive20d,Pune,2012,108000,17.5,13
Honda City 1.5 S MT,Pune,2012,66000,4.45,13
Nissan Micra XV CVT,Chennai,2013,89000,2.8,12
Toyota Innova 2.5 GX (Diesel) 8 Seater,Delhi,2014,77795,9.5,11
Toyota Etios Petrol TRD Sportivo,Chennai,2013,67620,4.2,12
Chevrolet Beat Diesel LS,Kochi,2013,44378,3.85,12
Honda Accord 2.4 M/T,Delhi,2012,64709,6.0,13
Maruti Alto LXi,Hyderabad,2007,76161,1.65,18
Skoda Octavia Ambition 2.0 TDI AT,Bangalore,2013,58410,14.5,12
Toyota Innova 2.5 V Diesel 7-seater,Delhi,2011,72000,7.1,14
Toyota Corolla DX,Chennai,2003,70000,1.7,22
Hyundai i20 2015-2017 1.2 Asta,Pune,2010,72000,2.75,15
Hyundai Verna 1.6 SX VTVT,Mumbai,2014,11000,5.95,11
Maruti Omni 8 Seater BSIV,Mumbai,2011,39000,1.5,14
Hyundai i10 Era 1.1,Jaipur,2011,70000,2.15,14
Skoda Superb Style 1.8 TSI AT,Mumbai,2010,62004,3.75,15
Honda Civic 2010-2013 1.8 V MT,Pune,2010,61700,2.95,15
BMW 3 Series 320i Sedan,Coimbatore,2010,59660,10.49,15
Hyundai Santro Xing GLS,Hyderabad,2007,69775,1.85,18
Honda Accord 2001-2003 2.3 VTi L AT,Jaipur,2009,88000,5.25,16
Maruti Ertiga VDI,Kolkata,2014,47052,5.99,11
Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2012,79000,39.0,13
Tata Indica Vista Quadrajet VX,Hyderabad,2012,137800,2.2,13
Hyundai Verna CRDi ABS,Chennai,2008,120000,2.0,17
BMW 3 Series 320d Luxury Line,Mumbai,2014,18600,21.0,11
Hyundai Grand i10 CRDi Asta,Ahmedabad,2014,116905,4.0,11
Hyundai i10 Sportz AT,Coimbatore,2011,32824,3.83,14
Hyundai Santro Xing GLS,Kolkata,2010,35008,1.36,15
BMW 6 Series Gran Coupe,Delhi,2013,21000,44.0,12
Maruti Swift Dzire ZDI,Ahmedabad,2012,56121,4.25,13
Renault Duster 110PS Diesel RxL,Coimbatore,2013,52600,7.26,12
Mahindra Scorpio 2.6 CRDe,Bangalore,2005,60000,4.0,20
Maruti Wagon R VXI BSIII,Chennai,2003,101000,0.95,22
Maruti Wagon R LXI BSIII,Hyderabad,2007,84169,2.2,18
Mercedes-Benz New C-Class 230 Avantgarde,Hyderabad,2009,29000,10.0,16
BMW 5 Series 520d Sedan,Kochi,2014,64158,17.89,11
Nissan Sunny 2011-2014 Diesel XV,Mumbai,2012,38800,4.05,13
Audi Q7 3.0 TDI quattro,Hyderabad,2011,98000,22.0,14
Maruti Wagon R LXI,Jaipur,2006,145000,1.15,19
Honda City i DTEC VX Option,Pune,2014,71000,7.45,11
Hyundai Santro GLS II - Euro II,Bangalore,2011,65000,3.15,14
BMW 3 Series 320d,Hyderabad,2013,58000,19.5,12
BMW 3 Series 318i Sedan,Pune,2012,39000,15.0,13
Maruti Ritz VXi,Hyderabad,2012,68000,4.4,13
Chevrolet Beat LT,Kolkata,2010,30000,1.6,15
Maruti Swift Dzire VXI,Pune,2014,68218,4.9,11
Maruti Ertiga ZDI,Delhi,2014,52000,5.95,11
Honda Amaze VX AT i-Vtech,Hyderabad,2014,57937,5.4,11
Skoda Octavia Ambiente 1.9 TDI MT,Hyderabad,2002,99000,1.9,23
Toyota Innova 2.5 EV Diesel MS 8 Str BSIII,Mumbai,2006,127001,4.95,19
Hyundai EON D Lite Plus,Hyderabad,2013,84600,2.5,12
Maruti Swift VDI,Chennai,2012,78000,4.4,13
Mitsubishi Pajero 2.8 GLX Sports,Hyderabad,2008,85000,7.99,17
Volvo S80 D5,Hyderabad,2008,79000,10.99,17
Toyota Fortuner 4x2 AT,Delhi,2014,79000,18.5,11
Maruti Swift Dzire VDI,Coimbatore,2014,67557,5.17,11
Hyundai Verna 1.6 SX,Delhi,2011,103814,4.5,14
Mahindra Scorpio VLX 2WD BSIV,Kolkata,2014,45128,6.75,11
Hyundai i10 Era,Kochi,2013,56075,3.12,12
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2011,166000,8.25,14
Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2013,114708,12.6,12
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Mumbai,2008,70700,4.75,17
Volkswagen Vento Diesel Highline,Mumbai,2011,83000,2.9,14
Mahindra Ssangyong Rexton RX7,Kochi,2014,91586,9.47,11
Hyundai i10 Magna,Mumbai,2008,38235,1.95,17
Hyundai i10 Sportz 1.2,Kolkata,2011,37000,2.2,14
Honda Amaze S i-Vtech,Bangalore,2013,44000,4.35,12
Hyundai Grand i10 Asta,Chennai,2013,90000,3.55,12
Hyundai i10 Sportz,Coimbatore,2012,47324,4.52,13
BMW X1 sDrive 20d Exclusive,Mumbai,2012,65148,12.75,13
Audi A4 2.0 TDI 177 Bhp Premium Plus,Coimbatore,2014,57773,20.04,11
Nissan Terrano XL 85 PS,Bangalore,2014,87000,6.5,11
Mitsubishi Montero 3.2 GLS,Chennai,2007,179032,7.5,18
Honda Civic 2006-2010 1.8 (E) MT,Hyderabad,2007,77000,2.5,18
Hyundai i10 Sportz 1.2,Hyderabad,2011,60000,3.2,14
Renault Duster 85PS Diesel RxL Optional,Bangalore,2013,75371,6.69,12
Tata Xenon XT EX 4X4,Bangalore,2014,60000,5.9,11
Hyundai i20 Magna,Kolkata,2009,30675,2.25,16
Maruti Swift Dzire VDI,Kolkata,2013,22000,4.5,12
Mercedes-Benz New C-Class 220 CDI AT,Jaipur,2010,74213,11.5,15
Tata Nano Cx,Jaipur,2010,57000,0.5,15
Maruti Ritz VDi,Pune,2012,23598,3.52,13
BMW 3 Series 320d Prestige,Chennai,2014,70000,17.55,11
Maruti Swift Dzire VDI,Hyderabad,2013,84175,6.95,12
Renault Scala RxL,Kolkata,2013,45000,2.4,12
Chevrolet Cruze LTZ AT,Mumbai,2013,59302,5.25,12
Maruti Swift Dzire ZXi,Ahmedabad,2012,55002,4.25,13
Tata Indigo CS LX (TDI) BS III,Jaipur,2008,128813,1.5,17
Tata Indica Vista Quadrajet LS,Pune,2014,180000,2.5,11
Ford Fiesta 1.4 TDCi EXI,Chennai,2006,89326,1.55,19
BMW 5 Series 520d Sedan,Pune,2012,95000,18.0,13
Honda Brio S MT,Bangalore,2012,60000,3.25,13
Audi A4 1.8 TFSI,Kolkata,2010,38001,8.5,15
Maruti Alto 800 2016-2019 LXI,Bangalore,2014,73000,2.75,11
Hyundai Verna Transform SX VTVT,Bangalore,2011,61000,3.4,14
Maruti Ertiga ZDI,Hyderabad,2013,120000,7.0,12
Chevrolet Optra Magnum 1.6 LT ABS BS3,Kochi,2012,71787,3.21,13
Volkswagen Vento 1.5 TDI Highline,Hyderabad,2014,90000,6.5,11
Honda City i VTEC SV,Kolkata,2014,48104,5.49,11
Hyundai Getz GLS ABS,Pune,2005,91000,0.8,20
Maruti Swift Dzire VDi,Hyderabad,2009,88096,3.5,16
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Pune,2008,178280,5.9,17
Audi Q5 2.0 TDI Technology,Hyderabad,2014,50000,35.0,11
BMW X5 3.0d,Coimbatore,2010,101119,18.46,15
Ford Figo Petrol Titanium,Jaipur,2010,42000,2.4,15
Maruti Wagon R VXI,Pune,2002,93000,1.0,23
Hyundai i10 Era,Ahmedabad,2012,60000,2.65,13
Audi A6 2.8 FSI,Ahmedabad,2008,41000,10.5,17
Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2013,36000,4.9,12
Maruti Swift 1.3 VXi,Kolkata,2014,32986,4.24,11
Mercedes-Benz New C-Class C 220 CDI CLASSIC,Jaipur,2013,81456,14.25,12
Hyundai i10 Sportz AT,Ahmedabad,2012,37229,3.41,13
Honda City 1.5 S MT,Delhi,2009,73200,2.78,16
Maruti Wagon R VXi BSII,Pune,2012,82000,2.3,13
Maruti A-Star Lxi,Hyderabad,2009,61964,2.25,16
Maruti Wagon R LXI,Kochi,2011,15466,3.36,14
Honda Mobilio E i VTEC,Kolkata,2014,23000,4.25,11
Hyundai i10 Magna,Coimbatore,2012,43766,4.3,13
Skoda Superb 3.6 V6 FSI,Hyderabad,2010,54000,6.0,15
Skoda Laura 1.8 TSI Ambiente,Pune,2011,31900,3.75,14
Ford Figo Diesel LXI,Chennai,2010,39000,2.5,15
Volvo S60 D3,Chennai,2012,20000,12.0,13
Audi A8 L 3.0 TDI quattro,Bangalore,2009,55000,13.5,16
Hyundai Verna 1.6 SX CRDI (O) AT,Kolkata,2014,48000,5.1,11
BMW 3 Series 320d,Kolkata,2011,70000,10.3,14
Hyundai Verna 1.6 SX,Delhi,2014,62000,5.7,11
Maruti Wagon R VXI,Kochi,2014,41994,3.41,11
Ford Figo Diesel EXI,Hyderabad,2010,108882,2.4,15
Tata Indigo LS,Pune,2006,160000,1.0,19
Mahindra Scorpio DX 2.6 Turbo 8 Str,Mumbai,2006,89869,3.25,19
Hyundai Tucson CRDi,Jaipur,2007,103515,5.0,18
Hyundai Santro Xing GLS,Hyderabad,2008,68282,2.25,17
Porsche Panamera Diesel 250hp,Kochi,2014,60033,51.52,11
Jaguar XF 2.2 Litre Luxury,Pune,2014,55001,31.0,11
Audi A6 3.0 TDI quattro,Ahmedabad,2008,45000,11.5,17
Volkswagen Vento 1.5 TDI Highline,Mumbai,2013,49105,4.4,12
Toyota Etios VX,Kolkata,2012,55000,2.99,13
Honda Brio VX AT,Hyderabad,2014,28000,4.95,11
Hyundai Verna CRDi,Hyderabad,2011,70000,5.1,14
Honda CR-V 2.4L 4WD MT,Mumbai,2008,75000,3.9,17
Maruti Swift Dzire VXI,Coimbatore,2014,58310,5.39,11
Maruti Swift Dzire VDi,Pune,2009,90000,3.0,16
Maruti Swift Dzire ZDI,Jaipur,2012,83000,4.3,13
Ford Fiesta 1.4 ZXi TDCi ABS,Chennai,2010,82000,2.75,15
Maruti Wagon R Vx,Jaipur,2001,200000,0.7,24
Ford Figo Diesel EXI,Delhi,2014,45001,2.55,11
Tata Manza Aqua Quadrajet BS IV,Coimbatore,2014,50446,3.54,11
Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2009,89000,4.25,16
Maruti Alto LX BSIII,Ahmedabad,2007,72000,1.2,18
BMW 5 Series 520d Luxury Line,Ahmedabad,2013,90000,19.5,12
Maruti Ritz VDi,Hyderabad,2012,78401,3.9,13
Maruti Eeco 7 Seater Standard,Pune,2011,45000,2.25,14
Maruti Swift Dzire 1.2 Vxi BSIV,Mumbai,2012,83000,3.25,13
Maruti Wagon R LXI,Mumbai,2010,37822,2.35,15
Hyundai Santa Fe 2WD AT,Delhi,2014,110000,12.9,11
Hyundai i20 Sportz 1.2,Delhi,2013,92408,3.65,12
Hyundai Verna 1.6 SX VTVT (O),Bangalore,2014,45000,7.5,11
Honda Brio S Option MT,Kochi,2013,33793,3.74,12
Chevrolet Beat Diesel LS,Chennai,2012,58000,2.1,13
Skoda Superb Elegance 1.8 TSI AT,Delhi,2014,38000,11.6,11
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2012,49000,19.25,13
Honda Amaze S i-DTEC,Ahmedabad,2014,20000,4.5,11
Mahindra Scorpio 2009-2014 SLE 7S BSIV,Kolkata,2011,51387,5.5,14
Hyundai Getz GLE,Bangalore,2006,44000,1.75,19
Chevrolet Optra Magnum 2.0 LT,Chennai,2011,55000,3.95,14
Hyundai Verna 1.6 SX VTVT (O),Mumbai,2011,61600,4.2,14
Honda Brio E MT,Bangalore,2013,55116,3.31,12
Honda City 1.5 V MT Exclusive,Pune,2012,45496,4.75,13
Mahindra Ssangyong Rexton RX7,Pune,2013,76000,8.79,12
Skoda Superb Elegance 1.8 TSI MT,Pune,2014,136000,9.5,11
Hyundai Santro GLS II - Euro II,Pune,2009,100000,1.6,16
Maruti Alto LXi,Kolkata,2010,38127,1.55,15
Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Jaipur,2014,82450,5.85,11
Ford Ecosport 1.5 Ti VCT MT Trend,Coimbatore,2014,62497,7.52,11
Nissan Micra Diesel XV,Hyderabad,2011,86732,3.6,14
Mahindra Ssangyong Rexton RX7,Delhi,2013,66372,10.5,12
BMW 7 Series 730Ld Sedan,Coimbatore,2013,73525,34.54,12
Renault Fluence Diesel E4,Delhi,2012,87510,3.49,13
Hyundai i20 1.2 Magna,Coimbatore,2012,38214,4.05,13
Mitsubishi Pajero 2.8 SFX,Kochi,2013,48986,11.88,12
Toyota Corolla Altis 2008-2013 1.8 VL AT,Pune,2011,88000,6.45,14
BMW 3 Series 2005-2011 325i Sedan,Pune,2011,43706,9.0,14
Mahindra Scorpio VLX 2.2 mHawk BSIII,Delhi,2010,72000,4.4,15
Skoda Laura 1.9 TDI AT Ambiente,Kolkata,2012,45000,6.99,13
Maruti Swift VXI,Delhi,2014,55000,4.2,11
Hyundai i20 1.4 CRDi Sportz,Pune,2012,90000,4.11,13
Hyundai i10 Era,Mumbai,2010,55000,1.59,15
Honda City i DTEC VX,Jaipur,2014,74000,6.4,11
Maruti Swift Dzire VXi,Mumbai,2009,54540,2.65,16
Mahindra XUV500 W8 2WD,Kochi,2013,73648,7.31,12
Hyundai Accent CRDi,Mumbai,2005,150000,0.85,20
Honda Brio S MT,Mumbai,2014,22100,3.55,11
Volkswagen Polo Petrol Highline 1.6L,Chennai,2011,70000,3.29,14
Renault Duster 110PS Diesel RxZ,Kolkata,2013,58000,4.99,12
BMW X3 xDrive 20d Luxury Line,Hyderabad,2009,58000,17.98,16
Maruti Wagon R Stingray VXI,Delhi,2013,32378,2.8,12
Chevrolet Sail Hatchback LS ABS,Kolkata,2013,45000,3.0,12
BMW 5 Series 2003-2012 520d,Hyderabad,2009,79000,15.0,16
Hyundai Verna 1.6 SX VTVT (O),Coimbatore,2013,66930,6.15,12
Hyundai Santro GLS II - Euro II,Bangalore,2012,43000,3.25,13
Maruti Wagon R LX BSIII,Pune,2007,90000,1.24,18
Hyundai i20 Sportz 1.2,Kolkata,2013,40300,2.8,12
Skoda Superb Elegance 1.8 TSI AT,Kochi,2011,73783,5.23,14
Hyundai Getz GLS,Pune,2005,86000,0.45,20
Maruti Wagon R LXI BS IV,Delhi,2014,65694,3.25,11
Hyundai i10 Magna 1.2,Mumbai,2012,51000,2.85,13
Mercedes-Benz B Class 2012-2015 B200 Sport CDI,Bangalore,2014,36000,16.25,11
Mahindra Scorpio VLX 4WD,Bangalore,2007,81000,4.35,18
Chevrolet Beat Diesel LT,Coimbatore,2013,75421,3.63,12
Toyota Innova 2.5 G4 Diesel 8-seater,Delhi,2010,80000,4.75,15
Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2014,54000,4.9,11
Audi A6 2011-2015 2.0 TDI,Coimbatore,2013,70998,20.57,12
Chevrolet Spark 1.0 LT,Kochi,2012,50619,2.0,13
BMW 3 Series 320d,Coimbatore,2009,103905,9.92,16
Maruti Swift Dzire VDI,Hyderabad,2013,69000,5.75,12
Volkswagen CrossPolo 1.5 TDI,Hyderabad,2014,75160,5.7,11
Honda Amaze E i-Vtech,Coimbatore,2014,44753,4.94,11
Volkswagen Vento Petrol Highline AT,Kochi,2012,53024,4.29,13
Maruti Wagon R Stingray VXI,Kolkata,2014,23840,3.0,11
